Total_position,Total_company,Salary_per_month
销售/4K高薪+带薪培训+透明晋升+五险一金+提供住宿,杭州华元广告策划有限公司,4000.0
广告销售,杭州华元广告策划有限公司,3800.0
大客户代表,杭州华元广告策划有限公司,3500.0
新媒体运营实习生,杭州华元广告策划有限公司,4000.0
媒体资源拓展,杭州华元广告策划有限公司,4000.0
微博推广,杭州华元广告策划有限公司,3500.0
出纳,杭州华元广告策划有限公司,6000.0
（急聘、补贴）外场执行,杭州华元广告策划有限公司,5000.0
电话销售,杭州华元广告策划有限公司,3000.0
销售代表（高薪+双休+七险一金）,杭州华元广告策划有限公司,4000.0
市场专员,杭州华元广告策划有限公司,5000.0
后期制作,杭州华元广告策划有限公司,5000.0
急聘各种风格试衣模特,杭州华元广告策划有限公司,4000.0
调查员/文员,杭州华元广告策划有限公司,5000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,公司名,0
给你无责底薪4000，你能否翘起高薪的大门,杭州华元广告策划有限公司,5000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华元广告策划有限公司,3500.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,杭州华邦房地产代理有限公司,4000.0
寻人启事/房产销售精英50名 有胆就来,杭州索星文化创意有限公司,3000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州华邦房地产代理有限公司,6000.0
益乐、骆家庄房产销售底薪4000+五险一金+协助住宿,杭州华邦房地产代理有限公司,7000.0
转行销售无责4000+师傅一对一带教+专业培训+高提成,杭州华邦房地产代理有限公司,7000.0
人事实习生,杭州华邦房地产代理有限公司,4000.0
礼仪模特/平面模特,杭州华邦房地产代理有限公司,7000.0
客服专员,杭州新麦科技有限公司,6000.0
网络/在线销售,杭州新麦科技有限公司,6000.0
销售专员,杭州孩事儿教育科技有限公司,2000.0
销售储备干部,分众传媒,5000.0
二次元+动漫服装版师助理,杭州索星文化创意有限公司,4000.0
二次元+面辅料采购助理,杭州索星文化创意有限公司,3000.0
二次元+板房助理板房文员,杭州伊兰营销策划有限公司,4500.0
动漫-场景原画师,杭州蓝鲸文化传媒有限公司,6000.0
证券事务代表助理,浙江天下网商网络传媒有限公司,15000.0
人力资源专员,杭州支鑫广告策划有限公司,8000.0
二次元-服装跟单QC助理,杭州磐景智造文化创意有限公司,6000.0
动漫-三维分镜（实习）,杭州百闻文化传媒有限公司,7040.0
全职幼儿英语家教,杭州景行知识产权代理有限公司,3000.0
动漫-角色特效师（毛发布料）,杭州华邦房地产代理有限公司,6000.0
动漫-模型师,杭州华邦房地产代理有限公司,8000.0
动漫-编剧,杭州华邦房地产代理有限公司,6000.0
动漫-分镜师,杭州华邦房地产代理有限公司,10000.0
产品结构工程师（应届生）,杭州华邦房地产代理有限公司,6000.0
产品结构设计（实习生）,杭州华邦房地产代理有限公司,8000.0
产品外观设计师（应届大学生）,杭州华邦房地产代理有限公司,6000.0
工业设计师（应届生）,杭州华邦房地产代理有限公司,6000.0
产品外观设计师（应届大学生）,坐望文化集团,2000.0
耽美编辑,杭州百闻文化传媒有限公司,15000.0
耽美文学频道编辑,杭州刻度标识设计制作有限公司,3000.0
主播声乐表演培训老师,杭州跟屁虫影视有限公司,6000.0
直播运营/网红运营/经纪人/星探,杭州跟屁虫影视有限公司,6000.0
主播/网络主播/手机主播（底薪提成+奖金+年长假）,杭州铭伦广告有限公司,3000.0
网络主播，歌手,美盛文化创意股份有限公司,3000.0
客服专员,美盛文化创意股份有限公司,3000.0
招生老师,美盛文化创意股份有限公司,3000.0
客服,美盛文化创意股份有限公司,3000.0
总经理助理,美盛文化创意股份有限公司,4500.0
助教,美盛文化创意股份有限公司,4000.0
文案策划（接受大四实习生）,美盛文化创意股份有限公司,3000.0
手绘师,美盛文化创意股份有限公司,1500.0
办公室文员精修编辑,美盛文化创意股份有限公司,6000.0
新媒体运营专员,美盛文化创意股份有限公司,3000.0
运营专员,美盛文化创意股份有限公司,4000.0
水吧服务员,美盛文化创意股份有限公司,3000.0
影城市场专员/市场助理,美盛文化创意股份有限公司,3000.0
影城场务,杭州驰野工业产品设计有限公司,3500.0
***网拍,公司名,0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州驰野工业产品设计有限公司,3500.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州驰野工业产品设计有限公司,4000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州驰野工业产品设计有限公司,3500.0
房产销售/主管职位等你来战,杭州驰野工业产品设计有限公司,3500.0
西湖区高薪茶楼服务员H,杭州樱熊网络科技有限公司,4000.0
西湖区高薪茶楼服务员H,杭州樱熊网络科技有限公司,4000.0
西湖区高薪茶楼服务员H,杭州昂扬传媒有限公司,10000.0
5k阿里客服H,杭州来聚网络科技有限公司,3000.0
H英语老师月薪7k-10k,杭州来聚网络科技有限公司,3000.0
H英语老师月薪7k-10k,杭州来聚网络科技有限公司,4500.0
H滨江售后接听客服社保双休5k+,杭州大弧度商务咨询有限公司,4500.0
H滨江售后接听客服社保双休5k+,汇道体育科技（杭州）有限公司,5000.0
H英语老师月薪7k-10k,汇道体育科技（杭州）有限公司,3000.0
H英语老师月薪7k-10k,汇道体育科技（杭州）有限公司,5000.0
H英语老师月薪7k-10k,汇道体育科技（杭州）有限公司,3000.0
4k+诚聘英语客服+双休H（文职）,杭州麦扑文化创意有限公司,2000.0
4k+诚聘英语客服+双休H（文职）,杭州麦扑文化创意有限公司,4000.0
4k+诚聘英语客服+双休H（文职）,杭州醉蝶文化创意有限公司,4500.0
H英语老师月薪7k-10k,杭州醉蝶文化创意有限公司,3500.0
4k+诚聘英语客服+双休H（文职）,杭州广桥集客网络技术有限公司,8000.0
H江干接听客服双休待遇佳5k+,杭州传奇泰丽电影院有限公司,3000.0
滨江客服8K销售待遇好H,杭州传奇泰丽电影院有限公司,3000.0
H英语课程顾问月均10k,杭州传奇泰丽电影院有限公司,2000.0
H英语教材研发双休前景大,杭州百闻文化传媒有限公司,0
H滨江售后接听客服社保双休5k+,杭州华邦房地产代理有限公司,6000.0
高薪聘请销售,杭州华邦房地产代理有限公司,6000.0
销售代表,杭州华邦房地产代理有限公司,8000.0
期刊编辑,杭州华邦房地产代理有限公司,8000.0
前台行政助理,杭州华元广告策划有限公司,4500.0
平面设计,杭州华元广告策划有限公司,4500.0
高薪销售精英,杭州华元广告策划有限公司,4500.0
房产销售/主管职位等你来战,杭州华元广告策划有限公司,4500.0
特聘房产经纪人，月薪过万，打造黄金职业经理人,杭州华元广告策划有限公司,8000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州华元广告策划有限公司,8000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州华元广告策划有限公司,4500.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州华元广告策划有限公司,4500.0
特聘房产经纪人，月薪过万，打造黄金职业经理人,杭州华元广告策划有限公司,8000.0
美术老师,杭州华元广告策划有限公司,8000.0
文员,杭州华元广告策划有限公司,8000.0
主持助教,杭州华元广告策划有限公司,3000.0
平面设计师,杭州华元广告策划有限公司,3000.0
下沙招人事行政专员,杭州华元广告策划有限公司,3000.0
下沙招人事行政专员,杭州华元广告策划有限公司,8000.0
新人男女试衣模特可微胖,杭州华元广告策划有限公司,3000.0
潮流服装街拍平面试衣模特,杭州华元广告策划有限公司,4500.0
彩妆+试衣+礼仪模特,杭州华元广告策划有限公司,8000.0
试衣模特,杭州华元广告策划有限公司,8000.0
网拍模特直招日结男女不限,杭州华元广告策划有限公司,4500.0
汽车自媒体运营活动策划经理,杭州华元广告策划有限公司,4500.0
汽车自媒体运营活动策划经理,杭州廷邦文化创意有限公司,8000.0
销售（底薪4100+提成）（杭州）,公司名,0
应届毕业生专招，无需经验（杭州）,杭州廷邦文化创意有限公司,8000.0
应届毕业生专招，无需经验（杭州）,浙江中汽会展有限公司,3000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州大略广告有限公司,2000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州大略广告有限公司,3000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州四为信息技术有限公司,8000.0
招聘专员底薪4000+五险一金+出国旅游,杭州华邦房地产代理有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,8000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,6000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州画佳教育咨询有限公司,3000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州禾智文化创意有限公司,3000.0
影视剪辑师,杭州禾智文化创意有限公司,4500.0
急聘业务员,杭州多艺科技有限公司,4000.0
平面设计助理,杭州廷邦文化创意有限公司,5000.0
采购/产品助理,杭州廷邦文化创意有限公司,3500.0
保育员,杭州百闻文化传媒有限公司,10120.0
美工设计专员,杭州百闻文化传媒有限公司,10000.0
市场专员,杭州百闻文化传媒有限公司,10000.0
行政助理,杭州百闻文化传媒有限公司,7920.0
平面设计师,杭州百闻文化传媒有限公司,15000.0
平面设计师,湖州爱油广告有限公司,6000.0
销售（底薪4100+提成）（杭州）,湖州爱油广告有限公司,6000.0
行政人事（杭州）,北京华兴汇河文化交流有限公司,4100.0
应届毕业生专招，无需经验（杭州）,北京华兴汇河文化交流有限公司,4000.0
伊黛希美妆招新娘化妆学徒分配就业,北京华兴汇河文化交流有限公司,4000.0
伊黛希美妆招化妆学徒,杭州华邦房地产代理有限公司,6000.0
伊黛希美妆招化妆学徒,杭州华邦房地产代理有限公司,6000.0
新媒体销售专员,杭州华邦房地产代理有限公司,6000.0
新媒体策划专员,杭州华邦房地产代理有限公司,4500.0
新媒体咨询,北京华兴汇河文化交流有限公司,4100.0
新媒体销售专员,北京华兴汇河文化交流有限公司,4000.0
媒体销售专员,北京华兴汇河文化交流有限公司,4100.0
媒体销售专员,杭州华邦房地产代理有限公司,6000.0
媒介执行,杭州华邦房地产代理有限公司,8000.0
渠道销售专员,杭州华邦房地产代理有限公司,6000.0
网络销售专员,杭州华邦房地产代理有限公司,6000.0
电话销售,杭州乐派文化创意有限公司,4500.0
媒介销售,杭州众炎文化创意有限公司,8000.0
互联网销售专员,杭州众炎文化创意有限公司,2000.0
销售代表,瓷游记（杭州）文化传播有限责任公司,4500.0
市场销售助理,杭州柚子树教育咨询有限公司,3000.0
诚聘网络销售（挑战高薪酬待遇）,浙江文泓地产营销代理有限公司,5000.0
销售专员,浙江文泓地产营销代理有限公司,4500.0
诚聘销售人员（高薪酬，福利好，氛围好）,杭州彼颜文化创意有限公司,3000.0
互联网销售,杭州彼颜文化创意有限公司,3000.0
网络销售助理,杭州华铮会展服务有限公司,3000.0
网络客服,北京华兴汇河文化交流有限公司,4100.0
媒介专员,北京华兴汇河文化交流有限公司,3100.0
销售专员,公司名,0
网络销售,北京华兴汇河文化交流有限公司,4000.0
商务助理,杭州伊黛希文化创意有限公司,6000.0
销售专员,杭州伊黛希文化创意有限公司,2000.0
行政前台 朝九晚五 周末双休,杭州伊黛希文化创意有限公司,2000.0
销售顾问销售员,杭州凌平科技有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州凌平科技有限公司,8000.0
应届毕业生专招，无需经验（杭州）,杭州凌平科技有限公司,4500.0
行政人事（杭州）,杭州凌平科技有限公司,10000.0
伊黛希招化妆学徒,杭州凌平科技有限公司,10000.0
行政助理,杭州凌平科技有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州凌平科技有限公司,4500.0
销售（底薪4100+提成）（杭州）,杭州凌平科技有限公司,10000.0
应届毕业生专招，无需经验（杭州）,杭州凌平科技有限公司,10000.0
行政人事（杭州）,杭州凌平科技有限公司,10000.0
栏目编辑（心理健康自媒体）,杭州凌平科技有限公司,4500.0
媒体宣发专员,杭州凌平科技有限公司,8000.0
会展销售,杭州凌平科技有限公司,10000.0
会展销售,杭州凌平科技有限公司,6000.0
人事专员,杭州凌平科技有限公司,10000.0
诚聘课程顾问/销售高提成高福利年薪10w起,杭州凌平科技有限公司,8000.0
诚聘课程顾问高提成高福利年薪10w起,杭州凌平科技有限公司,10000.0
诚聘课程顾问\销售高提成高福利年薪10w起,杭州凌平科技有限公司,8000.0
诚聘课程顾问/销售高提成高福利年薪10w起,杭州凌平科技有限公司,6000.0
诚聘课程顾问\销售高提成高福利年薪10w起,杭州凌平科技有限公司,4500.0
编导,杭州凌平科技有限公司,4500.0
平台维护运营专员（客服优先）,杭州凌平科技有限公司,10000.0
文员,杭州凌平科技有限公司,10000.0
销售（底薪4100+提成）（杭州）,杭州凌平科技有限公司,4500.0
应届毕业生专招，无需经验（杭州）,杭州凌平科技有限公司,8000.0
行政人事（杭州）,浙江天映影视传媒有限公司,3500.0
年后面试，等的就是你,杭州铭伦广告有限公司,8000.0
招聘专员底薪4000+五险一金+出国旅游,北京华兴汇河文化交流有限公司,4100.0
网络在线销售客服专员/业务员/微信QQ销售业务助理,北京华兴汇河文化交流有限公司,4000.0
经理助理，办公室文员，业务助理，内勤人事招聘,北京华兴汇河文化交流有限公司,3100.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,杭州伊黛希文化创意有限公司,4500.0
转行销售无责4000+师傅带教+提成高+晋升快,温州无料文化传媒有限公司,3000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,北京华兴汇河文化交流有限公司,4100.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,北京华兴汇河文化交流有限公司,4100.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4000.0
招聘专员底薪4000+五险一金+出国旅游,北京华兴汇河文化交流有限公司,3100.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州纳视文化创意有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州纳视文化创意有限公司,4500.0
销售（底薪4100+提成）（杭州）,湖州爱油广告有限公司,4000.0
应届毕业生专招，无需经验（杭州）,湖州爱油广告有限公司,4000.0
行政人事（杭州）,杭州乐派文化创意有限公司,2000.0
房产销售/主管职位等你来战,杭州市拱墅区匠福文化艺术工作室,8333.333333333334
给你无责底薪4000，你能否翘起高薪的大门,杭州市拱墅区匠福文化艺术工作室,8333.333333333334
招聘专员底薪4000+五险一金+出国旅游,杭州市拱墅区匠福文化艺术工作室,8333.333333333334
转行销售无责4000+师傅带教+提成高+晋升快,杭州市拱墅区匠福文化艺术工作室,8333.333333333334
销售（底薪4100+提成）（杭州）,杭州市拱墅区匠福文化艺术工作室,8333.333333333334
应届毕业生专招，无需经验（杭州）,公司名,0
行政人事（杭州）,杭州西元广告有限公司,5000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州时彩科技有限公司,3500.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,杭州百闻文化传媒有限公司,4500.0
给你无责底薪4000，你能否翘起高薪的大门,北京华兴汇河文化交流有限公司,4100.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4000.0
给你无责底薪4000，你能否翘起高薪的大门,北京华兴汇河文化交流有限公司,3100.0
媒介策划,杭州华邦房地产代理有限公司,6000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,4500.0
应届毕业生专招，无需经验（杭州）,杭州奥彩装饰设计有限公司,4000.0
行政人事（杭州）,杭州奥彩装饰设计有限公司,3000.0
写真机操作技师,杭州华邦房地产代理有限公司,6000.0
广告后期制作（写真/雕刻）,杭州华邦房地产代理有限公司,6000.0
年后面试，等的就是你,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,10000.0
mg 动画师 flash动画  动漫动画设计,杭州华邦房地产代理有限公司,8000.0
影视后期特效制作,杭州华邦房地产代理有限公司,4500.0
年后面试，等的就是你,杭州华邦房地产代理有限公司,6000.0
行政人事（杭州）,杭州华邦房地产代理有限公司,6000.0
应届毕业生专招，无需经验（杭州）,北京华兴汇河文化交流有限公司,4100.0
销售（底薪4100+提成）（杭州）,北京华兴汇河文化交流有限公司,4000.0
高薪诚聘优秀应届生底薪4000+五险一金+协助住宿,北京华兴汇河文化交流有限公司,3100.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,8000.0
会展专员（男生优先）,杭州华邦房地产代理有限公司,4500.0
寻人启事/房产销售精英50名 有胆就来,杭州华邦房地产代理有限公司,6000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,北京华兴汇河文化交流有限公司,4100.0
行政人事（杭州）,北京华兴汇河文化交流有限公司,4000.0
应届毕业生专招，无需经验（杭州）,北京华兴汇河文化交流有限公司,3100.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,8000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,8000.0
行政人事（杭州）,杭州含章文化传播有限公司,4500.0
转行销售无责4000+师傅带教+提成高+晋升快,北京华兴汇河文化交流有限公司,4100.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4000.0
前端开发工程师,北京华兴汇河文化交流有限公司,3100.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州航悦广告策划有限公司,4500.0
管理培训生（底薪4000+带薪培训+一对一带教）,杭州航悦广告策划有限公司,4500.0
寻人启事/房产销售精英50名 有胆就来,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州西元广告有限公司,4000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州西元广告有限公司,4000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,北京华兴汇河文化交流有限公司,3100.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4000.0
转行销售无责4000+师傅带教+提成高+晋升快,北京华兴汇河文化交流有限公司,4100.0
女频责编,杭州华邦房地产代理有限公司,6000.0
女频责编,杭州华邦房地产代理有限公司,6000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,6000.0
行政人事（杭州）,公司名,0
应届毕业生专招，无需经验（杭州）,杭州景江商务会展服务有限公司,3000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
诚聘优秀应届生底薪4000+储备干部+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,北京华兴汇河文化交流有限公司,3100.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4000.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,北京华兴汇河文化交流有限公司,4100.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
给你无责底薪4000，你能否翘起高薪的大门,杭州华邦房地产代理有限公司,6000.0
行政人事（杭州）,北京华兴汇河文化交流有限公司,4100.0
销售（底薪4100+提成）（杭州）,北京华兴汇河文化交流有限公司,4000.0
应届毕业生专招，无需经验（杭州）,北京华兴汇河文化交流有限公司,3100.0
送货司机,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,8000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州樱熊网络科技有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
销售实习生+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
办公室文员出纳,杭州华邦房地产代理有限公司,6000.0
商务会议操作专员,杭州华邦房地产代理有限公司,8000.0
会议旅游操作,杭州华邦房地产代理有限公司,6000.0
商务会议全程管理人员（导游 优先）,杭州华邦房地产代理有限公司,6000.0
国际会展销售内勤（无责底薪+提成+双休）,杭州华邦房地产代理有限公司,8000.0
运营助理,杭州华邦房地产代理有限公司,6000.0
第三方助理,杭州华邦房地产代理有限公司,8000.0
运营助理,杭州华邦房地产代理有限公司,6000.0
行政文员,杭州樱熊网络科技有限公司,4000.0
影视改编频道编辑,杭州樱熊网络科技有限公司,4000.0
二次元小说编辑,北京华兴汇河文化交流有限公司,4100.0
运营助理,北京华兴汇河文化交流有限公司,3100.0
女频责编,北京华兴汇河文化交流有限公司,4000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,10000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,8000.0
2018，幸福是奋斗出来的,北京华兴汇河文化交流有限公司,3100.0
寻人启事/房产销售精英50名 有胆就来,北京华兴汇河文化交流有限公司,4100.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,北京华兴汇河文化交流有限公司,4000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州航悦广告策划有限公司,4500.0
给你无责底薪4000，你能否翘起高薪的大门,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
实习设计师,杭州华邦房地产代理有限公司,8000.0
销售员/业务员/销售代表/网络销售/助理/客服,杭州华邦房地产代理有限公司,6000.0
C鲜生活便利店急招营业员,杭州景江商务会展服务有限公司,3000.0
C连锁便利店招营业员可实习,杭州景江商务会展服务有限公司,5000.0
应届毕业生专招，无需经验（杭州）,杭州景江商务会展服务有限公司,3000.0
应届毕业生专招，无需经验（杭州）,杭州景江商务会展服务有限公司,3000.0
应届毕业生专招，无需经验（杭州）,杭州弗睿斯展览有限公司,6000.0
行政人事（杭州）,杭州樱熊网络科技有限公司,4000.0
经纪人助理,公司名,0
寻人启事/房产销售精英50名 有胆就来,杭州樱熊网络科技有限公司,4000.0
房产销售/主管职位等你来战,杭州樱熊网络科技有限公司,4000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州樱熊网络科技有限公司,4000.0
外籍模特管理,杭州樱熊网络科技有限公司,4000.0
房产销售/主管职位等你来战,杭州樱熊网络科技有限公司,4000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州樱熊网络科技有限公司,4000.0
房产销售/主管职位等你来战,杭州樱熊网络科技有限公司,4000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
行政人事（杭州）,杭州华邦房地产代理有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,8000.0
诚聘优秀应届毕业生+高底薪+高提成,杭州华邦房地产代理有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,8000.0
舞台美术支持,杭州华邦房地产代理有限公司,6000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,6000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,6000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,8000.0
网络主播直播在家可做,杭州华邦房地产代理有限公司,6000.0
网络主播网红直播,杭州正向标识系统有限公司,1500.0
网络主播才艺主播,杭州奥彩装饰设计有限公司,3000.0
主播经纪人星探,杭州华元广告策划有限公司,3000.0
销售（底薪4100+提成）（杭州）,杭州华元广告策划有限公司,4000.0
行政人事（杭州）,北京华兴汇河文化交流有限公司,4000.0
应届毕业生专招，无需经验（杭州）,北京华兴汇河文化交流有限公司,4000.0
小学英语老师,北京华兴汇河文化交流有限公司,4000.0
婚礼策划师/策划师助理,北京华兴汇河文化交流有限公司,3100.0
销售（底薪4100+提成）（杭州）,杭州星模文化策划有限公司,3000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,6000.0
行政人事（杭州）,杭州华邦房地产代理有限公司,8000.0
行政前台,杭州华邦房地产代理有限公司,6000.0
应届毕业生专招，无需经验（杭州）,杭州星模文化策划有限公司,3000.0
应届毕业生专招，无需经验（杭州）,杭州华邦房地产代理有限公司,8000.0
销售（底薪4100+提成）（杭州）,杭州华邦房地产代理有限公司,6000.0
w滨江售后接听客服社保双休5k+,杭州华邦房地产代理有限公司,8000.0
人力资源主管/专员,杭州华邦房地产代理有限公司,8000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,8000.0
插画师,北京华兴汇河文化交流有限公司,3100.0
市场研究专员,北京华兴汇河文化交流有限公司,4100.0
文案助理,杭州华邦房地产代理有限公司,6000.0
出纳员,杭州华邦房地产代理有限公司,6000.0
平面设计,杭州乐易拍文化创意有限公司,5000.0
文员,北京华兴汇河文化交流有限公司,4100.0
行政前台,北京华兴汇河文化交流有限公司,4000.0
芭蕾舞老师,北京华兴汇河文化交流有限公司,4000.0
新媒体运营/文案编辑,中良科技集团浙江控股股份有限公司,10000.0
高底薪4000+高提成+季度晋升+带薪培训+协助住宿,中良科技集团浙江控股股份有限公司,5000.0
转行销售无责4000+师傅带教+提成高+晋升快,公司名,0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,中良科技集团浙江控股股份有限公司,5000.0
转行销售无责4000+师傅带教+提成高+晋升快,中良科技集团浙江控股股份有限公司,8000.0
转行销售无责4000+师傅带教+提成高+晋升快,北京华兴汇河文化交流有限公司,4100.0
转行销售无责4000+师傅带教+提成高+晋升快,北京华兴汇河文化交流有限公司,3100.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,北京华兴汇河文化交流有限公司,4000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州闻思教育咨询有限公司,5000.0
房产销售/主管职位等你来战,杭州遇见爱可儿文化创意有限公司,4500.0
房产销售/主管职位等你来战,北京华兴汇河文化交流有限公司,4100.0
给你无责底薪4000，你能否翘起高薪的大门,北京华兴汇河文化交流有限公司,4000.0
网络主播,北京华兴汇河文化交流有限公司,3100.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州焦点广告传播有限公司,3000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,北京华兴汇河文化交流有限公司,4000.0
高薪精英销售+月入10000-15000+家门口上班+五险一金,北京华兴汇河文化交流有限公司,4000.0
给你无责底薪4000，你能否翘起高薪的大门,北京华兴汇河文化交流有限公司,4100.0
行政安全（支付宝）,杭州华元广告策划有限公司,6000.0
转行销售无责4000+师傅带教+提成高+晋升快,杭州爱乐艺术专修学校,4000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,杭州华邦房地产代理有限公司,6000.0
房产销售/主管职位等你来战,杭州华邦房地产代理有限公司,8000.0
电子书编辑,杭州华邦房地产代理有限公司,6000.0
销售实习生底薪4000+五险一金+协助住宿+出国旅游,浙江美吖网络科技有限公司,3000.0
房产销售/主管职位等你来战,杭州互腾广告有限公司,3000.0
